Time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6
16:25:56.302
16:25:56.412,License,:,Please,visit,https://decawave.com/dwm1001_license
16:25:56.522
16:25:56.631
16:26:07.586,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.03,AN2,4234,9.35,0.00,0.00,1.61,AN3,CC8F,0.00,0.00,0.00,1.94"
16:26:07.788,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.03,AN2,4234,9.35,0.00,0.00,1.61,AN3,CC8F,0.00,0.00,0.00,1.91"
16:26:07.991,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,2.99,AN2,4234,9.35,0.00,0.00,1.62,AN3,CC8F,0.00,0.00,0.00,1.97"
16:26:08.194,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,2.97,AN2,4234,9.35,0.00,0.00,1.59,AN3,CC8F,0.00,0.00,0.00,1.95"
16:26:08.399,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.68,AN3,CC8F,0.00,0.00,0.00,1.91"
16:26:08.588,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.08,AN2,4234,9.35,0.00,0.00,1.68,AN3,CC8F,0.00,0.00,0.00,1.98"
16:26:08.793,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.07,AN2,4234,9.35,0.00,0.00,1.60,AN3,CC8F,0.00,0.00,0.00,1.93"
16:26:08.995,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.07,AN2,4234,9.35,0.00,0.00,1.64,AN3,CC8F,0.00,0.00,0.00,1.90"
16:26:09.197,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.64,AN3,CC8F,0.00,0.00,0.00,1.86"
16:26:09.399,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.03,AN2,4234,9.35,0.00,0.00,1.58,AN3,CC8F,0.00,0.00,0.00,1.92"
